#samples	GA8877_human_CD4-m1_0_0.bed	GA8879_human_CD4-m1_0_0.bed	GA8878_human_CD4-m1_0_0.bed	GA8880_human_CD4-m1_0_0.bed
#allmappedreads	67201089	66375777	69211973	68546002
#normalizationreads	11358617	11009311	17336907	15653396
#arguments	/Program/Python_script/rpkmforgenes_update.py -a /Project/annotation/hg18/Genes/refGene.txt -i GA8877_human_CD4-m1_0_0.bed GA8879_human_CD4-m1_0_0.bed GA8878_human_CD4-m1_0_0.bed GA8880_human_CD4-m1_0_0.bed -o Human_CD4_stim_refGene_RPKM.txt -readcount -exonnorm	time:Thu May 12 11:57:21 2016	version:19 Oct 2012
#GeneSymbol	transcriptID	GA8877_RPKM	GA8879_RPKM	GA8878_RPKM	GA8880_RPKM	GA8877_CD4TCell	GA8879_CD4TCell	GA8878_Stim1	GA8880_Stim2
KRT28	NM_181535	0.0	0.0	0.0	0.0	0	0	0	0
FAM117B	NM_173511	42.5783038771	27.7075174127	11.3702245495	14.7066855893	2792	1761	1138	1329
LYPD4	NM_173506	0.0	0.0	0.0	0.0	0	0	0	0
LOC100507244	NR_040076	0.282175920284	0.11645154561	0.0	0.0	5	2	0	0
SMIM16	NR_040064	0.186391414943	0.128203523631	0.0	0.0	3	2	0	0
LOC100131234	NR_040073	1.74911696282	1.65422890949	0.47748683589	1.69228876757	12	11	5	16
LOC340515	NR_034157	0.0	0.0	0.0	0.0948770711695	0	0	0	3
MSI1	NM_002442	0.118371601109	0.946486753368	0.213272103372	0.407997982239	4	31	11	19
LOC100505676	NR_040434	0.403108417238	1.20610517321	0.118846998164	0.526515614732	20	58	9	36
LOC284801	NR_040095	65.684412903	55.1133580411	57.0146893955	36.918890836	905	736	1199	701
HOTTIP	NR_037843	0.0	0.0	0.0	0.0	0	0	0	0
MACROD2-AS1	NR_037841+NR_072988	0.0	0.0	0.0	0.0	0	0	0	0
KIRREL3-AS3	NR_040078	0.0	0.0	0.0	0.0	0	0	0	0
MIR1227	NR_031596	0.0	0.0	3.93275560524	2.17786026054	0	0	6	3
COPS7B	NM_022730	40.7909016416	36.7096231652	68.4170768455	63.366877737	916	799	2345	1961
MTSS1L	NM_138383	1.64509055339	1.86153989195	1.59933625658	0.616119537914	93	102	138	48
GNPTAB	NM_024312	21.7047891856	20.0056702755	12.4581488965	13.9341780734	1388	1240	1216	1228
PMAIP1	NM_021127	8.8675523106	5.86468210825	25.1755920766	32.9648815562	195	125	845	999
SEMA6B	NM_032108	0.0223335561453	0.0	0.0	0.275501321153	1	0	0	17
NDNL2	NM_138704	14.7259289622	10.9456075064	6.81237521707	3.86826939648	279	201	197	101
MAGEE2	NM_138703	0.0780140702922	0.0	0.0	0.0	2	0	0	0
MUC13	NM_033049	0.0	0.0947484664387	0.0	0.0	0	3	0	0
FANCE	NM_021922	1.20601203185	1.74198732999	7.51764244824	3.02542123095	35	49	333	121
POF1B	NM_024921	0.111498072853	0.18405713575	0.0146100328712	0.0	5	8	1	0
FAM83D	NM_030919	1.15983701375	1.42100595583	0.356198495938	1.13092114749	32	38	15	43
SNX27	NM_030918	24.3924231689	20.0125700388	26.5240331755	24.9404167154	1963	1561	3258	2766
STAG3L2	NR_040584	59.1551365743	70.788664517	19.0921146192	30.5061446425	1151	1335	567	818
STAG3L3	NR_040582	53.9004457286	62.1773478519	16.3593073226	27.3557425256	1211	1354	561	847
MIR4474	NR_039685	6.77189281952	1.1645154561	0.0	0.0	6	1	0	0
OR5A2	NM_001001954	0.0	0.0	0.0	0.0	0	0	0	0
OR2L8	NM_001001963	0.750065066058	0.0	0.0	0.476237813452	8	0	0	7
OR13C3	NM_001001961	0.0	0.0	0.0	0.0	0	0	0	0
OR5W2	NM_001001960	0.0	0.0	0.0	0.0	0	0	0	0
OR11L1	NM_001001959	0.0	0.0	0.0	0.0	0	0	0	0
OR13C9	NM_001001956	0.0	0.0	0.0	0.0	0	0	0	0
OR8D2	NM_001002918	0.0	0.0	0.0	0.0	0	0	0	0
FSD2	NM_001007122	0.0706288634775	0.32791406676	0.0462738947256	0.230627778294	2	9	2	9
DGKK	NM_001013742	0.0	0.0	0.0	0.0	0	0	0	0
RNU6-57	NR_046931	9.78209759163	6.7283108513	0.0	2.36607016991	3	2	0	1
RNU6-57	NR_046931	13.0427967888	6.7283108513	0.0	0.0	4	2	0	0
MIR5188	NR_049820	0.0	0.0	0.0	0.0	0	0	0	0
LINC00443	NR_047026	0.0	0.0	0.0	0.0	0	0	0	0
LRRC18	NM_001006939	0.326271354399	1.90753242099	0.0	0.0	6	34	0	0
MIR4792	NR_039955	0.0	0.0	0.0	0.0	0	0	0	0
UAP1	NM_003115	10.0637480165	3.55209706954	10.807330753	7.71438520803	266	91	436	281
POU4F2	NM_004575	0.0	0.0	0.0	0.0	0	0	0	0
PLCB2	NM_004573	38.0617087818	44.9208617677	12.5177712042	8.48233879385	2022	2313	1015	621
CNGA2	NM_005140	0.0	0.0	0.0	0.0	0	0	0	0
JUN	NM_002228	87.2440644969	84.2719415548	3.00292232656	2.65301759045	3293	3083	173	138
MAP1A	NM_002373	1.67937909018	3.23548261959	1.02730072885	0.83313302917	196	366	183	134
MAN2A1	NM_002372	14.2668319793	13.9224088901	6.24271261126	5.45654218334	831	786	555	438
RPRD2	NM_015203	38.2988264495	41.0940750824	18.9169315253	17.4949371082	3401	3537	2564	2141
ZCCHC8	NM_017612	10.0302791007	4.67422744038	9.55357672682	10.0611782285	476	215	692	658
LOC100506384	NR_040513	0.0	0.0	0.0	0.0	0	0	0	0
INSL6	NM_007179	0.0	0.0	0.244408515998	0.0902314895303	0	0	3	1
TPRG1+TPRG1-AS2	NM_198485+NR_046722	0.120370355927	1.64785290514	3.37533707738	1.67701774143	5	36	214	96
BBOX1	NM_003986	0.0	0.0	0.0	0.0	0	0	0	0
GPR50	NM_004224	0.0	0.0	0.0	0.0	0	0	0	0
SPSB1	NM_025106	5.02756507597	7.6349167408	7.95719480381	9.48933050818	178	262	430	463
MAATS1	NM_033364	0.11915932099	0.0	0.0390347911858	0.0576439382698	6	0	3	4
CETN4P	NR_024041	0.0	0.0	0.091701764349	0.0	0	0	1	0
SNORD69	NR_003057	25.153967751	7.07783420071	39.7021042053	31.5271199621	22	6	53	38
HOXB8	NM_024016	0.0	0.0	0.316403783738	0.0	0	0	10	0
CMTM5	NM_138460+NM_001037288	0.0	0.0	0.0	0.0	0	0	0	0
C9orf41	NM_152420	5.66050243675	4.92887887944	12.7827994304	10.4579654158	141	119	486	359
GOLT1B	NM_016072	4.49342685826	4.44167220013	4.4071217738	5.09587300958	167	160	250	261
LINC00700	NR_040253	0.0	0.0	0.0	0.060928845577	0	0	0	2
CYP2G1P	NR_040249	0.0701225633809	0.0361737142543	0.0	0.0	2	1	0	0
MIR4706	NR_039855	0.0	13.2925178891	0.0	0.0	0	12	0	0
MIR4733	NR_039886	0.0	0.0	0.0	0.0	0	0	0	0
HIST1H3H	NM_003536	0.930643534088	1.34423969439	0.853621286318	0.675305439614	5	7	7	5
HIST1H3J	NM_003535	9.94581470614	21.0928322399	19.3072501341	3.87580113606	54	111	160	29
HIST1H4A	NM_003538	11.3598552677	3.17424342582	3.25615216475	0.0	48	13	21	0
TAF9B	NM_015975	16.7630738945	13.3089942053	15.4872651015	15.6561868848	512	394	722	659
TAF9B	NM_015975	0.0	0.0	0.0	0.0	0	0	0	0
TMEM19	NM_018279	2.13576497439	2.28153005359	1.94414433979	1.52235128794	113	117	157	111
FAM208B	NM_017782	13.278295931	13.7522430581	24.5339002396	29.5201952035	1301	1306	3669	3986
TVP23B	NM_016078	3.24794073193	2.43708520494	4.77177230116	5.74919342011	66	48	148	161
ACSS1	NM_001252676+NM_001252675+NM_032501+NM_001252677	21.9013692273	30.2615789366	3.71878594037	5.0919426317	627	841	237	293
LDHAL6B	NM_033195	0.0497113987174	0.0512886536283	0.0	0.0	1	1	0	0
HSPB9	NM_033194	0.714601285103	0.294909728872	0.0	0.933368589752	5	2	0	9
KRTAP9-4	NM_033191	0.0	0.0	0.0	0.0	0	0	0	0
ZNF281	NM_012482	11.5268170712	10.5510844548	9.02638619321	11.2490811259	461	409	551	620
YWHAG	NM_012479	24.1537141494	26.3503062683	194.669458773	173.425934279	1028	1087	12646	10172
WBP2	NM_012478	48.5029005585	54.8076988096	27.2973132682	25.7638751834	1071	1173	920	784
VAX2	NM_012476	0.0	0.0	0.0	0.0	0	0	0	0
TXN2	NM_012473	18.7148513804	13.0537288373	56.9032785061	43.3702787357	284	192	1318	907
TRPC5	NM_012471	0.39195391035	0.886547211956	0.227165997404	0.185963391779	26	57	23	17
GPR182	NM_007264	0.224302874713	0.0578549022246	0.0367391145067	1.66830552744	4	1	1	41
LINC00698	NR_027104	0.0	0.0	0.0	0.0	0	0	0	0
SSR2	NM_003145	167.461852187	125.742791586	104.122376721	103.385057166	2138	1556	2029	1819
LINC00266-1	NR_040415	0.73061309813	0.376897080882	0.877571932961	0.176718933852	6	3	11	2
HCG23	NR_044996	0.429457943047	0.0	0.0	0.0	3	0	0	0
NUDCD3	NM_015332	18.3884336058	17.1984492444	15.6958284075	11.7581705515	1027	931	1338	905
TRIM35	NM_171982	14.1420388887	13.5592893274	23.4842643065	19.2996766946	679	631	1721	1277
UBXN2A	NM_181713	4.60425195676	3.2148743608	3.74785546877	3.374743507	99	67	123	100
DTX3	NM_178502	14.3621827134	8.5952595991	8.84110765904	9.41413725069	331	192	311	299
STAG3L4	NR_040586+NR_040585	4.95768433799	3.7949873194	1.25733863271	3.65548170664	124	92	48	126
LNX1-AS2	NR_046827	0.0	0.0	0.0	0.0	0	0	0	0
D21S2088E	NR_040254	0.0	0.0	0.0	0.0	0	0	0	0
B3GALTL	NM_194318	1.08664174528	0.94863912786	0.862536391136	0.833993401925	52	44	63	55
LCLAT1	NM_182551+NM_001002257	10.1387999705	5.0524707567	14.0457859563	13.7796535917	569	270	1187	1053
TMED4	NM_182547	16.453449863	17.8642578229	17.8910860067	12.3767232175	191	201	317	198
VSTM2A	NM_182546	0.0	0.0	0.0	0.0	0	0	0	0
FAM194B	NM_182542	0.0	0.0	0.0	0.0263873996644	0	0	0	1
OR2H1	NM_030883	0.0587709468122	0.0	0.0	0.0	2	0	0	0
CGB1	NM_033377	0.0	0.0	0.0787983740103	0.0	0	0	1	0
CST9L	NM_080610	0.0	0.0	0.0	0.0	0	0	0	0
PISRT1	NR_027070	0.0	0.0	0.0	0.0	0	0	0	0
HERC3	NM_001271602+NM_014606	40.4971800865	28.871274028	5.53147531449	5.21448809735	2288	1581	477	406
SNORD115-8	NR_003300	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-9	NR_003237	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-8	NR_003236	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-7	NR_003235	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-6	NR_003234	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-5	NR_003233	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-4	NR_003232	0.0	0.0	0.0	0.0	0	0	0	0
SNORD113-3	NR_003231	0.0	0.0	0.0	0.0	0	0	0	0
THNSL1	NM_024838	1.42450188723	0.843269813038	2.27967667283	1.25395442957	61	35	149	74
ZNF671	NM_024833	6.51068122368	5.37380291493	0.829422490609	3.64825856518	180	144	35	139
SMCP	NM_030663	0.0	0.0	0.0	0.0	0	0	0	0
TMEM141	NM_032928	7.28526848608	6.45776688351	15.9327006023	8.93481043181	71	61	237	120
ANKRD24	NM_133475	1.24645207762	0.135368400138	0.143269770928	0.111074829139	57	6	10	7
OLFM3	NM_058170	0.0	0.0	0.0	0.0	0	0	0	0
FBXO31	NM_024735+NR_024568	8.05961843653	4.80958381847	12.186900738	10.2821976355	308	183	764	582
ATCAY	NM_033064	0.0349638118843	0.054109727855	0.0572680796024	0.0761126623362	2	3	5	6
RETNLB	NM_032579	0.0	0.0	0.0	0.0	0	0	0	0
TTLL7	NM_024686	0.024133464453	0.224092590031	0.0474345475128	0.0175120325075	1	9	3	1
LRRC25	NM_145256	0.0	0.302395993317	0.0240034996985	0.0265850580888	0	8	1	1
TMEM170A	NM_145254	6.01404102408	8.01460557288	20.6314179178	20.304653403	72	93	377	335
ZBTB47	NM_145166	0.287760996885	0.0164939525136	0.19900631664	0.0812034251157	18	1	19	7
FRA10AC1	NM_145246	5.84265783638	3.55801093415	6.9836430094	4.52915924722	205	121	374	219
TEKT3	NM_031898	0.049349147043	0.101829816696	0.0	0.0	1	2	0	0
PRPF38A	NM_032864	22.6766807806	23.002958852	22.7017774405	22.0321079458	714	702	1091	956
DEFB105A+DEFB105B	NM_152250+NM_001040703	0.0	0.0	0.0	0.0	0	0	0	0
TDGF1P3	NR_002718	0.0324866709685	0.0	0.02128428405	0.0235733928367	1	0	1	1
SLC25A3P1	NR_002314	0.0	0.0	0.0	0.0	0	0	0	0
TERC	NR_001566	15.0310280067	11.4799006654	14.3241815851	4.67443131128	77	57	112	33
FNDC1	NM_032532	0.0	0.0831923643651	0.0	0.0	0	6	0	0
FAM124A	NM_001242312+NM_145019	0.0918219423495	0.0378941161838	0.577526005262	0.253190237205	5	2	48	19
FAM81A	NM_152450	0.0	0.0	0.0	0.0	0	0	0	0
LRFN5	NM_152447	0.0	0.0	0.0	0.0513261070601	0	0	0	3
VWA3B	NM_144992	0.0	0.0	0.0	0.0	0	0	0	0
CEP97	NM_024548	6.72616232043	9.06056822869	8.9704740662	7.71936427457	337	440	686	533
MIR199B	NR_029619	0.0	0.0	0.0	0.0	0	0	0	0
LINC00207	NR_028411+NR_028410+NR_028409	0.0	0.0	0.0	0.0	0	0	0	0
ATP1A4	NM_144699+NM_001001734	0.333071130208	0.0	0.0	0.0	3	0	0	0
CCDC15	NM_025004	0.361834588542	0.769962107438	0.992701632407	0.426658427761	16	33	67	26
LACTB	NM_032857+NM_171846	3.43762354513	3.27032756135	4.738451513	7.12700649556	77	74	162	223
COQ10B	NM_025147	14.0933564086	11.2734995647	14.522372674	10.9062170598	316	245	497	337
NAA50	NM_025146	4.67894919039	5.00509983934	25.3327394743	25.46399124	326	338	2694	2445
SUDS3	NM_022491	11.1165842555	8.74125410409	8.10063284495	11.8093324597	597	455	664	874
ARPC5L	NM_030978	19.583282203	25.3443982409	116.486290961	78.4681202787	228	286	2070	1259
RBM42	NM_024321	21.6095428615	17.670990954	41.0055276768	39.685449668	405	321	1173	1025
ACTRT1	NM_138289	0.0	0.0	0.0	0.0	0	0	0	0
KRBA1	NM_032534	3.63634083153	3.27710089361	5.02317577045	4.70505916842	166	145	350	296
STK40	NM_032017	22.0440561172	16.5557383623	42.2929681661	40.74550011	963	701	2820	2453
FLJ37201	NR_026835	0.0721236032152	0.148823915608	0.141759608951	0.0872254158759	3	6	9	5
SIGLEC5	NM_003830	0.0	0.0	0.0	0.0	0	0	0	0
MRPS31	NM_005830	12.886945595	27.2021738563	44.1110826065	39.5517166639	196	401	1024	829
RNF112	NM_007148	0.0	0.0	0.0536229406032	0.0	0	0	3	0
ANP32AP1	NR_003144	89.1125231823	98.7092433429	392.508154326	326.777374076	747	802	5022	3775
CGB8	NM_033183	0.0	0.0	0.0650286468721	0.0	0	0	1	0
HDHD2	NM_032124	7.93760138671	8.18944746409	5.86043522662	6.57843308109	197	197	222	225
SRCIN1	NM_025248	0.0	0.0	0.0	0.0181230906631	0	0	0	2
GZMH	NM_033423+NM_001270780+NM_001270781	7.65555540249	1.01915507986	27.6671838933	30.4635712928	73	8	364	381
HAUS8	NM_033417+NM_001011699	6.16755878374	7.93922157919	12.9016745885	11.5632926886	102	127	325	263
SCRT2	NM_033129	0.0	0.0	0.0	0.0	0	0	0	0
ACAP3	NM_030649	2.55286984235	5.46104719535	2.45513848473	2.88913596166	109	226	160	170
MIR7-1	NR_029605	7.20318167416	2.47724197025	3.14620448419	1.74228820843	9	3	6	3
MIR147A	NR_029604	0.0	0.0	0.0	0.0	0	0	0	0
OR10V2P	NR_045005	0.0	0.0	0.0	0.0	0	0	0	0
OR7E12P	NR_044999	0.728195923313	0.375650147129	0.286255163988	0.739763948438	10	5	6	14
LOC100506394	NR_044993	0.226670644502	0.32740750538	0.148507749165	0.19737557545	5	7	5	6
ANKRD9	NM_152326	0.0	0.391036516266	0.74494994175	0.746490773162	0	7	21	19
AACS	NM_023928	2.14728971524	2.05131428393	1.70210182415	1.57738011327	81	75	98	82
SHCBP1L	NM_030933	0.0	0.0	0.0	0.0	0	0	0	0
CTTNBP2	NM_033427	0.0	0.0	0.0	0.032107837789	0	0	0	3
KIAA1737	NM_033426	5.48724379623	3.86475537054	7.85345045702	7.97814046941	271	185	592	543
METTL18	NM_033418	5.8612840189	3.88751927923	4.78057744063	5.2079261892	98	63	122	120
TMEM82	NM_001013641	0.0	0.0	0.0	0.0	0	0	0	0
IMP4	NM_033416	22.9119292494	24.6779561491	121.409289594	91.3497062738	273	285	2208	1500
MIR1207	NR_031612	1.01194123136	2.0880966799	1.98897984633	4.4057862742	1	2	3	6
MIR409	NR_029975	0.0	0.0	0.0	0.0	0	0	0	0
MIR200B	NR_029639	0.0	0.0	0.0	0.0	0	0	0	0
MIRLET7G	NR_029660	85.9371120501	58.3883198023	10.2994017245	52.4726354156	82	54	15	69
MIR375	NR_029867	0.0	0.0	0.0	0.0	0	0	0	0
MIR323A	NR_029890	0.0	0.0	0.0	0.0	0	0	0	0
MIR337	NR_029889	0.0	0.0	0.0	0.0	0	0	0	0
MIR342	NR_029888	16.8963520752	18.3499405204	4.66104368029	6.45291929049	19	20	8	10
MIR376A1	NR_029868	0.0	0.0	0.0	0.0	0	0	0	0
MIR183	NR_029615	0.0	0.0	0.0	0.0	0	0	0	0
MIR181C	NR_029613	0.0	0.0	0.0	0.0	0	0	0	0
MIR5707	NR_049893	0.0	0.0	0.0	0.0	0	0	0	0
ENKUR	NM_001270383+NM_145010+NR_072992+NR_072993	0.557600270343	0.511370615487	0.0	0.0	18	16	0	0
DNM1P41	NR_033787	0.357075216279	0.266069976206	0.16896019087	0.230315978684	18	13	13	16
PPP1R26	NM_014811	0.0714021722017	2.00744310983	0.643232469111	0.2849646555	4	109	55	22
CIB3	NM_054113	0.665952180974	0.0	0.0	0.0	5	0	0	0
DEFB118	NM_054112	0.0	0.0	0.0	0.0	0	0	0	0
MRPL14	NM_032111	15.5630017168	9.96224090564	61.6250055408	51.0246848383	137	85	828	619
SRSF8	NM_032102	18.9975424033	17.818455347	12.1670654361	11.4410113547	935	850	914	776
COG3	NM_031431	11.7615037623	14.1702969724	7.88148332007	10.7446149948	614	717	628	773
MLLT10P1	NR_045115	3.33120080148	3.10957069074	1.03928666262	1.61148562923	21	19	10	14
PCBD2	NM_032151	16.5119187034	16.0426936027	11.0849239881	11.0681945094	446	420	457	412
SAA3P	NR_026576	0.0	0.0	0.0	0.0	0	0	0	0
HIST1H2APS1	NR_045125	0.0	0.0	0.0	0.0	0	0	0	0
APLF	NM_173545	1.76123503014	1.69912136853	0.539489413333	1.3941925553	77	72	36	84
C1GALT1C1	NM_152692+NM_001011551	1.11827674546	2.04529772703	1.56523055255	3.13517958426	22	39	48	85
TAS2R42	NM_181429	0.093162834206	0.480593632236	0.0610374706619	0.338010024272	1	5	1	5
SLC22A16	NM_033125	0.0	0.0	0.0	0.160997718214	0	0	0	5
ZNF431	NM_133473	8.99617243412	7.29775057624	4.6192319841	6.47808603461	393	309	308	390
C10orf91	NM_173541	3.34022844592	0.861551999252	2.11025889423	0.432817714007	28	7	27	5
CNBD1	NM_173538	0.0	0.0	0.0	0.0	0	0	0	0
GTF2IRD2	NM_173537	3.2974291234	2.96720213831	0.471059387071	0.647654239693	133	116	29	36
ENTHD1	NM_152512	0.0	0.0	0.53210710125	0.235733928367	0	0	25	10
CCDC27	NM_152492	0.0404962641788	0.0	0.397978908295	0.0293854160936	1	0	15	1
PM20D1	NM_152491	1.33086714829	2.16366203281	0.0	1.05351360749	33	52	0	36
UBE2U	NM_152489	0.0	0.0	0.0	0.0	0	0	0	0
MMAA	NM_172250	1.3036212843	1.22271171452	2.77580299441	3.79455069651	88	80	286	353
PNLDC1	NM_173516	0.229267912304	0.189233742693	1.02142392311	0.532365788229	5	4	34	16
IZUMO2	NM_152358	0.0	0.0	0.0	0.0	0	0	0	0
GPR142	NM_181790	0.0	0.0	0.0	0.0	0	0	0	0
FAM163A	NM_173509	0.0605078201544	0.0	0.0	0.0219532283806	2	0	0	1
CCDC117	NM_173510	10.0742104181	10.348260278	24.9248847261	19.3174637335	456	454	1722	1205
C17orf50	NM_145272	2.64714377116	1.1453138258	0.0	0.0	31	13	0	0
SPATA8	NM_173499	0.0	0.0	0.0	0.0	0	0	0	0
SLC35F3	NM_173508	0.0	0.157094770828	0.119710302526	0.287267599321	0	5	6	13
ZNF560	NM_152476	0.0	0.0	0.0	0.0	0	0	0	0
ZNF417	NM_152475	11.2318364862	12.2448676539	5.82568459353	7.87851559871	600	634	475	580
RNF165	NM_152470+NM_001256758+NR_046357	0.844742520274	0.716429188151	0.435253669895	0.372846225914	39	19	14	11
COMTD1	NM_144589	2.70888856384	4.00593276839	4.31863580883	5.896974885	30	43	73	90
ZFP2	NM_030613	0.292852817712	0.339912585627	0.167884768577	0.10625179973	8	9	7	4
BDH2	NM_020139	3.105480982	3.85725765927	1.4025031144	0.656341382748	103	124	71	30
ABRACL	NM_021243	5.73034119273	6.55711714325	13.4473854743	12.2475632227	55	61	197	162
RBM25	NM_021239	135.79224621	141.7471995	211.686969829	222.146110786	6637	6715	15792	14963
ZCCHC4	NM_024936	2.89580865423	3.15006187336	4.28942625431	4.54518949693	92	97	208	199
GALNT11	NM_022087	14.9103317075	14.3155812988	10.7011781545	10.420444231	461	429	505	444
ADCY1	NM_021116	0.126796272191	0.726773855758	0.138455136283	0.224907294115	18	100	30	44
ATAD3B	NM_031921	6.73046911977	10.9386903298	32.8112154251	25.2594766104	186	293	1384	962
TMEM133	NM_032021	0.0	0.146819283124	0.0	0.0	0	3	0	0
ELSPBP1	NM_022142	0.0	0.0	0.0	0.0	0	0	0	0
EPB41L4A	NM_022140	9.48283647984	8.70306365374	12.2909392405	13.0292200561	507	451	1003	960
NRBF2	NM_030759	6.50076105773	6.08422413215	12.6860394918	15.1960107906	140	127	417	451
MIR5688	NR_049870	0.0	0.0	0.0	0.0	0	0	0	0
MIR5002	NR_049798	0.0	0.0	0.0	0.0	0	0	0	0
MIR5092	NR_049815	0.0	0.0	0.0	0.0	0	0	0	0
MIR5704	NR_049890	0.0	0.0	0.0	0.0	0	0	0	0
MIR5186	NR_049818	0.0	0.0	0.0	0.0	0	0	0	0
MIR5692C1	NR_049867	0.0	0.0	0.0	0.0	0	0	0	0
C5orf60	NM_001142306	0.0	0.0	0.0	0.0	0	0	0	0
RGSL1	NM_001137669	0.0	0.0	0.0	0.0	0	0	0	0
DNAI1	NM_012144	0.0	0.0	0.0	0.0	0	0	0	0
SRRD+TFIP11	NM_001013694+NM_012143+NM_001008697	22.0006610721	16.1500311977	33.9505796522	31.6400139365	615	415	1230	1129
GPRC5D	NM_018654	0.0	0.0	0.0	0.0	0	0	0	0
LOC285033+STARD7	NM_020151+NR_046322	47.6232878082	49.4079837684	174.987239008	167.432900404	1673	1874	10357	8928
KAT2A	NM_021078	16.1819532139	13.6014792948	27.6354405448	22.3347292131	572	466	1491	1088
NPVF	NM_022150	0.0	0.0	0.0	0.0	0	0	0	0
TRPV6	NM_018646	0.333136450489	1.87476153751	0.198419022276	0.131855303586	11	60	10	6
UGGT2	NM_020121	0.0	0.0184281185824	0.0	0.0	0	1	0	0
LOC100129617	NR_045112	2.29148587008	2.17505541722	1.14099728821	1.4632439578	50	46	38	44
VKORC1L1	NM_173517	7.06769354788	9.35270435089	29.4945201819	25.8099853351	92	118	586	463
CNKSR3	NM_173515	0.0	0.140694232485	0.0178687762626	0.0	0	5	1	0
MAGEC3	NM_138702+NM_177456	0.0	0.0	0.0	0.0	0	0	0	0
GAL3ST3	NM_033036	0.0	0.0	0.0	0.0	0	0	0	0
CCDC130	NM_030818	24.3833167909	15.2500133817	8.80050369737	12.0173747784	452	274	249	307
AJUBA	NM_032876+NM_198086	0.0310452947232	0.80075767778	1.03020254678	1.46425750827	1	25	74	97
UBASH3B	NM_032873	11.9629824524	12.3951802254	7.00219953526	5.85810593566	938	942	838	633
C21orf58	NM_058180	1.03819431987	1.13234207218	1.12717781906	0.731823590288	35	37	58	34
SGIP1	NM_032291	0.0	0.0	0.0	0.0	0	0	0	0
CSTL1	NM_138283	0.0	0.0	0.0	0.0	0	0	0	0
PATE1	NM_138294	0.0	0.0	0.0	0.0	0	0	0	0
PVRL3-AS1	NR_045114	0.0	0.0	0.0	0.0	0	0	0	0
GLB1L2	NM_138342	0.0837136719411	0.690958071576	2.87030882243	2.45006378608	3	24	157	121
PPP1R14C	NM_030949	0.0	0.0	0.0260879284376	0.0288936655755	0	0	1	1
ABHD3	NM_138340	7.29391869841	8.62553890158	3.54913374103	4.48796740077	171	196	127	145
OLFM2	NM_058164	5.91341203148	8.39502299663	1.45673254135	1.85369710248	125	172	47	54
KIAA1731	NM_033395	4.95793335023	3.27465683951	7.19929602259	5.5274981451	453	290	1004	696
GPC2	NM_152742	1.63421298628	3.51562213913	0.820100612922	0.883071212702	47	98	36	35
C6orf89	NM_152734	16.1967540926	17.2353790116	8.46708429678	8.90456892413	1242	1281	991	941
VWA3A	NM_173615	0.765555463693	0.157969037378	0.125392195164	0.0277756063424	40	8	10	2
PXDC1	NM_183373	0.0	0.0	1.41966368636	1.45587726954	0	0	54	50
MMAB	NR_038118+NM_052845	3.893454503	1.16338966025	5.19932161582	5.74306662592	183	53	373	375
ZNF439	NM_152262	4.97160724657	1.74540299143	1.65124310338	1.70357052233	144	49	73	68
RPUSD2	NM_152260	4.45221081251	8.54484502078	13.2988002963	5.83604909771	93	173	424	168
SLC46A2	NM_033051	0.0703748028175	0.145215342114	0.0	0.0	2	4	0	0
CALML6	NM_138705	0.159925301226	0.0	0.0	0.0	2	0	0	0
CUEDC1	NM_001271875+NR_073495	0.0	0.0694081990519	0.0	0.0543750547428	0	3	0	3
COL14A1	NM_021110	0.0	0.0	0.0	0.0	0	0	0	0
CCDC57	NM_198082	17.096639034	11.0320051796	9.73850094975	8.41979925327	582	364	506	395
C9orf169	NM_199001	1.18971457196	0.0	0.0779464996966	0.0	10	0	1	0
C9orf169	NM_199001	0.0	0.0	0.0	0.0	0	0	0	0
CLYBL	NM_206808	0.793418027072	1.58995699233	0.139952467393	0.46501278577	52	101	14	42
PIDD	NM_145887+NM_145886	9.55714642664	4.69980590577	5.79339929095	0.799358843333	325	153	297	37
NT5DC1	NM_152729	3.79841794898	4.84786779519	2.67294990534	2.94000694807	135	167	145	144
IPMK	NM_152230	1.07662088282	1.15521136906	2.83088265815	2.81243299179	75	78	301	270
UHRF2	NM_152896+NR_046386	14.7204791177	15.5537927865	9.19127226241	10.2327151148	622	637	579	591
ZNF449	NM_152695	1.01942036986	2.0363956346	0.36947293771	0.36199299717	47	91	26	23
AMER2	NM_152704+NM_199138	0.0	0.0	0.0	0.0	0	0	0	0
ABCA13	NM_152701	0.025898358041	0.0106880268862	0.00339356414517	0.00375853942387	5	2	1	1
DENND6B	NM_001001794	1.69785698414	0.257606910075	1.57042522361	0.507302622929	34	5	48	14
CCNB1	NM_031966	1.09693110972	0.293412725172	3.56676276415	4.86425593306	27	7	134	165
GSG2	NM_031965	0.220412092239	0.227405378766	15.3484367541	3.31300630955	7	7	744	145
TTC29	NM_031956	0.0	0.0	0.0	0.0	0	0	0	0
HCG4B	NR_001317	2.90694409563	3.25624855351	0.0	2.10937387789	35	38	0	35
